idEntrada;acessoOnline;statusSaida;paginaSaida;avaliacao.r;dataHoraEntrada;dataHoraSaida;dataHoraErro;tempoAcesso;codigo;erro
594;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;206.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
595;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;300.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
596;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;101.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
597;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;225.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
598;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:55;7.00;500;"""CLIENTE NAO CADASTRADO"""
599;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:04;382.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
600;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:03;463.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
601;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;369.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
602;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;237.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
603;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;236.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
604;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;58.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
605;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;335.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
606;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;215.00;500;"""CHAVE PIX INCORRETA"""
607;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:57;161.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
608;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;71.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
609;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;204.00;500;"""INTERNAL SERVER ERROR"""
610;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;138.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
611;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;192.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
612;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;94.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
613;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;443.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
614;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;238.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
615;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;369.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
616;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:56;18/05/2021 17:56;0.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
617;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;186.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
618;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;159.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
619;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;93.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
620;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;426.00;500;"""CHAVE PIX INCORRETA"""
621;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;70.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
622;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 17:59;278.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
623;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;342.00;500;"""INTERNAL SERVER ERROR"""
624;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;261.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
625;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;135.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
626;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;353.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
627;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;260.00;500;"""CLIENTE NAO CADASTRADO"""
628;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;112.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
629;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;73.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
630;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;490.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
631;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;159.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
632;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;17.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
633;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;304.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
634;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;277.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
635;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;78.00;500;"""CHAVE PIX INCORRETA"""
636;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;7.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
637;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;226.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
638;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;377.00;500;"""INTERNAL SERVER ERROR"""
639;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;316.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
640;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;181.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
641;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;140.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
642;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;273.00;500;"""CLIENTE NAO CADASTRADO"""
643;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;259.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
644;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;316.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
645;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;193.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
646;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;348.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
647;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;140.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
648;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;200.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
649;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;329.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
650;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;359.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
651;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;7.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
652;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;253.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
653;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;313.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
654;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;66.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
655;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;298.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
656;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;141.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
657;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;362.00;500;"""CHAVE PIX INCORRETA"""
658;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;305.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
659;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;332.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
660;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;254.00;500;"""INTERNAL SERVER ERROR"""
661;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;344.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
662;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;406.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
663;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;476.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
664;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;237.00;500;"""CLIENTE NAO CADASTRADO"""
665;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;0.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
666;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;244.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
667;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;265.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
668;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;221.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
669;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;308.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
670;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;361.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
671;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;178.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
672;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;205.00;500;"""CHAVE PIX INCORRETA"""
673;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;288.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
674;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;174.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
675;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;251.00;500;"""INTERNAL SERVER ERROR"""
676;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:55;5.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
677;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;106.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
678;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:58;81.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
679;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;138.00;500;"""CLIENTE NAO CADASTRADO"""
680;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;157.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
681;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;286.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
682;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;358.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
683;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;153.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
684;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;120.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
685;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;115.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
686;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;190.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
687;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;211.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
688;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;298.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
689;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;201.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
690;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;0.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
691;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;229.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
692;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;382.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
693;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;383.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
694;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;145.00;500;"""CHAVE PIX INCORRETA"""
695;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;54.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
696;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:05;535.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
697;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;221.00;500;"""INTERNAL SERVER ERROR"""
698;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;228.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
699;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;290.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
700;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;46.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
701;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;153.00;500;"""CLIENTE NAO CADASTRADO"""
702;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;55.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
703;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;157.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
704;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;254.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
705;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;76.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
706;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;311.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
707;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;275.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
708;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;131.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
709;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;267.00;500;"""CHAVE PIX INCORRETA"""
710;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;330.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
711;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;367.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
712;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:58;214.00;500;"""INTERNAL SERVER ERROR"""
713;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;229.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
714;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;230.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
715;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;413.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
716;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;375.00;500;"""CLIENTE NAO CADASTRADO"""
717;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;340.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
718;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;206.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
719;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;285.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
720;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;288.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
721;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;115.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
722;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;33.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
723;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;317.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
724;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:58;56.00;500;"""SENHA INCORRETA"""
725;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;240.00;500;"""SENHA INCORRETA"""
726;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;270.00;500;"""SENHA INCORRETA"""
727;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;308.00;500;"""SENHA INCORRETA"""
728;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;263.00;500;"""SENHA INCORRETA"""
729;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;152.00;500;"""SENHA INCORRETA"""
730;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;358.00;500;"""SENHA INCORRETA"""
731;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:03;449.00;500;"""SENHA INCORRETA"""
732;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;346.00;500;"""SENHA INCORRETA"""
733;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;7.00;500;"""SENHA INCORRETA"""
734;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:02;408.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
735;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;233.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
736;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;303.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
737;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;315.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
738;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;228.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
739;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;231.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
740;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;362.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
741;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;325.00;500;"""CHAVE PIX INCORRETA"""
742;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;359.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
743;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:05;526.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
744;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;320.00;500;"""INTERNAL SERVER ERROR"""
745;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;265.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
